cod_ibge,ente,capital,regiao,uf,esfera,exercicio,populacao,cnpj
2607901,Jaboatão dos Guararapes,0  ,NE,PE,M,2025,653793,10377679000196
2607950,Jaqueira,0  ,NE,PE,M,2025,10237,01613989000171
2608008,Jataúba,0  ,NE,PE,M,2025,15419,10091544000160
2608057,Jatobá,0  ,NE,PE,M,2025,14002,01614878000180
2608107,João Alfredo,0  ,NE,PE,M,2025,27710,11097359000145
2608206,Joaquim Nabuco,0  ,NE,PE,M,2025,13099,10192441000196
2608255,Jucati,0  ,NE,PE,M,2025,11536,35450790000191
2608305,Jupi,0  ,NE,PE,M,2025,15336,10140978000102
2608404,Jurema,0  ,NE,PE,M,2025,12713,10141489000175
2608453,Lagoa do Carro,0  ,NE,PE,M,2025,17368,40893778000191
2608503,Lagoa de Itaenga,0  ,NE,PE,M,2025,18813,11097250000108
2608602,Lagoa do Ouro,0  ,NE,PE,M,2025,11859,11286267000103
2608701,Lagoa dos Gatos,0  ,NE,PE,M,2025,14139,10192854000170
2608750,Lagoa Grande,0  ,NE,PE,M,2025,23580,01613731000175
2608800,Lajedo,0  ,NE,PE,M,2025,39436,10143246000176
2608909,Limoeiro,0  ,NE,PE,M,2025,55917,11097292000149
2609006,Macaparana,0  ,NE,PE,M,2025,23187,11361888000104
2609105,Machados,0  ,NE,PE,M,2025,11068,11097375000138
2609154,Manari,0  ,NE,PE,M,2025,24255,01626099000102
2609204,Maraial,0  ,NE,PE,M,2025,8935,10193332000193
2609303,Mirandiba,0  ,NE,PE,M,2025,13359,11043312000107
2609402,Moreno,0  ,NE,PE,M,2025,54637,11049822000183
2609501,Nazaré da Mata,0  ,NE,PE,M,2025,30589,10166817000198
2609600,Olinda,0  ,NE,PE,M,2025,349920,10404184000109
2609709,Orobó,0  ,NE,PE,M,2025,21173,10294254000113
2609808,Orocó,0  ,NE,PE,M,2025,13670,10114767000103
2609907,Ouricuri,0  ,NE,PE,M,2025,65200,11040904000167
2610004,Palmares,0  ,NE,PE,M,2025,53987,10212447000188
2610103,Palmeirina,0  ,NE,PE,M,2025,7032,10144038000191
2610202,Panelas,0  ,NE,PE,M,2025,22412,10215176000114
2610301,Paranatama,0  ,NE,PE,M,2025,12181,10144426000172
2610400,Parnamirim,0  ,NE,PE,M,2025,18563,11361235000125
2610509,Passira,0  ,NE,PE,M,2025,28235,11097300000157
2610608,Paudalho,0  ,NE,PE,M,2025,55072,11097383000184
2610707,Paulista,0  ,NE,PE,M,2025,348253,10408839000117
2610806,Pedra,0  ,NE,PE,M,2025,22884,10106227000170
2610905,Pesqueira,0  ,NE,PE,M,2025,60853,10264406000135
2611002,Petrolândia,0  ,NE,PE,M,2025,34302,10106235000116
2611101,Petrolina,0  ,NE,PE,M,2025,388145,10358190000177
2611200,Poção,0  ,NE,PE,M,2025,10499,10265429000164
2611309,Pombos,0  ,NE,PE,M,2025,29499,11049848000121
2611408,Primavera,0  ,NE,PE,M,2025,13536,11294378000161
2611507,Quipapá,0  ,NE,PE,M,2025,17873,10145225000190
2611533,Quixaba,0  ,NE,PE,M,2025,6508,35445527000104
2611606,Recife,1  ,NE,PE,M,2025,1494586,10565000000192
2611705,Riacho das Almas,0  ,NE,PE,M,2025,20307,10091551000161
2611804,Ribeirão,0  ,NE,PE,M,2025,33484,11343910000193
2611903,Rio Formoso,0  ,NE,PE,M,2025,19905,10291177000148
2612000,Sairé,0  ,NE,PE,M,2025,10910,10122307000119
2612109,Salgadinho,0  ,NE,PE,M,2025,5733,11097367000191
2612208,Salgueiro,0  ,NE,PE,M,2025,62206,11361243000171
2612307,Saloá,0  ,NE,PE,M,2025,13530,11455714000100
2612406,Sanharó,0  ,NE,PE,M,2025,18606,11044906000124
2612455,Santa Cruz,0  ,NE,PE,M,2025,14178,24301475000186
2612471,Santa Cruz da Baixa Verde,0  ,NE,PE,M,2025,11598,35445485000101
2612505,Santa Cruz do Capibaribe,0  ,NE,PE,M,2025,97386,10091569000163
2612554,Santa Filomena,0  ,NE,PE,M,2025,11613,01613732000110
2612604,Santa Maria da Boa Vista,0  ,NE,PE,M,2025,40464,10358182000120
2612703,Santa Maria do Cambucá,0  ,NE,PE,M,2025,13715,11361730000134
2612802,Santa Terezinha,0  ,NE,PE,M,2025,10164,11358140000152
2612901,São Benedito do Sul,0  ,NE,PE,M,2025,15605,10145803000198
2613008,São Bento do Una,0  ,NE,PE,M,2025,48621,10091577000100
2613107,São Caitano,0  ,NE,PE,M,2025,36982,10091585000156
2613206,São João,0  ,NE,PE,M,2025,23411,10146371000130
2613305,São Joaquim do Monte,0  ,NE,PE,M,2025,20098,10122661000143
2613404,São José da Coroa Grande,0  ,NE,PE,M,2025,18802,10111631000131
2613503,São José do Belmonte,0  ,NE,PE,M,2025,34836,10280055000156
2613602,São José do Egito,0  ,NE,PE,M,2025,31154,11354180000126
2613701,São Lourenço da Mata,0  ,NE,PE,M,2025,110765,11251832000105
2613800,São Vicente Ferrer,0  ,NE,PE,M,2025,16331,11361896000150
2613909,Serra Talhada,0  ,NE,PE,M,2025,91624,10282945000105
2614006,Serrita,0  ,NE,PE,M,2025,18204,11361250000173
2614105,Sertânia,0  ,NE,PE,M,2025,31593,11358116000113
2614204,Sirinhaém,0  ,NE,PE,M,2025,37503,10292209000120
2614303,Moreilândia,0  ,NE,PE,M,2025,10503,11361227000189
2614402,Solidão,0  ,NE,PE,M,2025,5246,10348050000118
2614501,Surubim,0  ,NE,PE,M,2025,63979,11361862000166
2614600,Tabira,0  ,NE,PE,M,2025,27505,10349041000141
2614709,Tacaimbó,0  ,NE,PE,M,2025,13608,10091601000100
2614808,Tacaratu,0  ,NE,PE,M,2025,23166,10106243000162
2614857,Tamandaré,0  ,NE,PE,M,2025,23494,01596018000160
2615003,Taquaritinga do Norte,0  ,NE,PE,M,2025,24335,10091593000100
2615102,Terezinha,0  ,NE,PE,M,2025,6646,11286366000195
2615201,Terra Nova,0  ,NE,PE,M,2025,8832,11361201000130
2615300,Timbaúba,0  ,NE,PE,M,2025,46004,11361904000169
2615409,Toritama,0  ,NE,PE,M,2025,40375,11256054000139
2615508,Tracunhaém,0  ,NE,PE,M,2025,13874,10167310000159
2615607,Trindade,0  ,NE,PE,M,2025,30231,11040912000103
2615706,Triunfo,0  ,NE,PE,M,2025,14647,11350659000194
2615805,Tupanatinga,0  ,NE,PE,M,2025,28352,10106250000164
2615904,Tuparetama,0  ,NE,PE,M,2025,8018,11358124000160
2616001,Venturosa,0  ,NE,PE,M,2025,17676,10106268000166
2616100,Verdejante,0  ,NE,PE,M,2025,9170,11348570000193
2616183,Vertente do Lério,0  ,NE,PE,M,2025,7549,40893646000160
2616209,Vertentes,0  ,NE,PE,M,2025,21393,10296887000160
2616308,Vicência,0  ,NE,PE,M,2025,26254,10168235000140
2616407,Vitória de Santo Antão,0  ,NE,PE,M,2025,135182,11049855000123
2616506,Xexéu,0  ,NE,PE,M,2025,11288,12888517000148
2700102,Água Branca,0  ,NE,AL,M,2025,19011,12350153000148
2700201,Anadia,0  ,NE,AL,M,2025,13960,12227351000119
2700300,Arapiraca,0  ,NE,AL,M,2025,235085,12198693000158
2700409,Atalaia,0  ,NE,AL,M,2025,37356,12200143000126
2700508,Barra de Santo Antônio,0  ,NE,AL,M,2025,16405,12262713000102
2700607,Barra de São Miguel,0  ,NE,AL,M,2025,7952,12263869000108
2700706,Batalha,0  ,NE,AL,M,2025,16016,12250056000183
2700805,Belém,0  ,NE,AL,M,2025,4589,12227641000162
2700904,Belo Monte,0  ,NE,AL,M,2025,5935,12250163000101
2701001,Boca da Mata,0  ,NE,AL,M,2025,21175,12264396000163
2701100,Branquinha,0  ,NE,AL,M,2025,9474,12332995000177
2701209,Cacimbinhas,0  ,NE,AL,M,2025,10387,12227971000158
2701308,Cajueiro,0  ,NE,AL,M,2025,16035,12333738000150
2701357,Campestre,0  ,NE,AL,M,2025,6656,01631604000107
2701407,Campo Alegre,0  ,NE,AL,M,2025,32020,12264628000183
2701506,Campo Grande,0  ,NE,AL,M,2025,8138,12198701000166
2701605,Canapi,0  ,NE,AL,M,2025,15434,12367892000142
2701704,Capela,0  ,NE,AL,M,2025,15023,12333753000106
2701803,Carneiros,0  ,NE,AL,M,2025,8992,12250684000169
2701902,Chã Preta,0  ,NE,AL,M,2025,5908,12334629000157
2702009,Coité do Nóia,0  ,NE,AL,M,2025,10791,12198719000168
2702108,Colônia Leopoldina,0  ,NE,AL,M,2025,15673,12332987000120
2702207,Coqueiro Seco,0  ,NE,AL,M,2025,5579,12200325000105
2702306,Coruripe,0  ,NE,AL,M,2025,49951,12264230000147
2702355,Craíbas,0  ,NE,AL,M,2025,25330,08439549000199
2702405,Delmiro Gouveia,0  ,NE,AL,M,2025,51215,12224895000127
2702504,Dois Riachos,0  ,NE,AL,M,2025,9754,12250908000132
2702553,Estrela de Alagoas,0  ,NE,AL,M,2025,15322,24176307000106
2702603,Feira Grande,0  ,NE,AL,M,2025,22701,12207528000115
2702702,Feliz Deserto,0  ,NE,AL,M,2025,3947,12242020000158
2702801,Flexeiras,0  ,NE,AL,M,2025,9520,12262721000159
2702900,Girau do Ponciano,0  ,NE,AL,M,2025,35899,12207536000161
2703007,Ibateguara,0  ,NE,AL,M,2025,13699,12332961000182
2703106,Igaci,0  ,NE,AL,M,2025,23996,12228375000192
2703205,Igreja Nova,0  ,NE,AL,M,2025,21227,12242350000143
2703304,Inhapi,0  ,NE,AL,M,2025,15158,12226197000160
2703403,Jacaré dos Homens,0  ,NE,AL,M,2025,5071,12250999000106
2703502,Jacuípe,0  ,NE,AL,M,2025,5340,12247755000174
2703601,Japaratinga,0  ,NE,AL,M,2025,9307,12247946000136
2703700,Jaramataia,0  ,NE,AL,M,2025,4992,12207544000108
2703759,Jequiá da Praia,0  ,NE,AL,M,2025,9480,02917132000108
2703809,Joaquim Gomes,0  ,NE,AL,M,2025,17080,12262739000150
2703908,Jundiá,0  ,NE,AL,M,2025,4088,12248100000110
2704005,Junqueiro,0  ,NE,AL,M,2025,23902,12265468000197
2704104,Lagoa da Canoa,0  ,NE,AL,M,2025,18480,12207551000100
2704203,Limoeiro de Anadia,0  ,NE,AL,M,2025,24698,12207403000195
2704302,Maceió,1  ,NE,AL,M,2025,960667,12200135000180
2704401,Major Isidoro,0  ,NE,AL,M,2025,18081,12228904000158
2704500,Maragogi,0  ,NE,AL,M,2025,32540,12248522000196
2704609,Maravilha,0  ,NE,AL,M,2025,9515,12251286000167
2704708,Marechal Deodoro,0  ,NE,AL,M,2025,61177,12200275000158
2704807,Maribondo,0  ,NE,AL,M,2025,13677,12236873000187
2704906,Mar Vermelho,0  ,NE,AL,M,2025,3155,12333761000144
2705002,Mata Grande,0  ,NE,AL,M,2025,21627,12226205000179
2705101,Matriz de Camaragibe,0  ,NE,AL,M,2025,23871,12342663000173
2705200,Messias,0  ,NE,AL,M,2025,15418,12200283000102
2705309,Minador do Negrão,0  ,NE,AL,M,2025,4838,12237038000161
2705408,Monteirópolis,0  ,NE,AL,M,2025,7201,12251450000136
2705507,Murici,0  ,NE,AL,M,2025,25221,12332953000136
2705606,Novo Lino,0  ,NE,AL,M,2025,10011,12248878000120
2705705,Olho d'Água das Flores,0  ,NE,AL,M,2025,20702,12251468000138
2705804,Olho d'Água do Casado,0  ,NE,AL,M,2025,8345,12350146000146
4313953,Pantano Grande,0  ,SU,RS,M,2025,10255,91342667000128
4314001,Paraí,0  ,SU,RS,M,2025,7205,87502886000150
4314027,Paraíso do Sul,0  ,SU,RS,M,2025,6472,92000207000184
4314035,Pareci Novo,0  ,SU,RS,M,2025,4072,93235950000186
4314050,Parobé,0  ,SU,RS,M,2025,54095,88372883000101
4314068,Passa Sete,0  ,SU,RS,M,2025,3943,01612364000195
4314076,Passo do Sobrado,0  ,SU,RS,M,2025,6006,94577616000173
4314100,Passo Fundo,0  ,SU,RS,M,2025,217240,87612537000190
4314134,Paulo Bento,0  ,SU,RS,M,2025,2144,04215168000175
4314159,Paverama,0  ,SU,RS,M,2025,7933,91693317000106
4314175,Pedras Altas,0  ,SU,RS,M,2025,2213,04219099000178
4314209,Pedro Osório,0  ,SU,RS,M,2025,7652,88859962000141
4314308,Pejuçara,0  ,SU,RS,M,2025,3733,87566188000118
4314407,Pelotas,0  ,SU,RS,M,2025,324026,87455531000157
4314423,Picada Café,0  ,SU,RS,M,2025,5732,92871466000180
4314456,Pinhal,0  ,SU,RS,M,2025,2895,92005586000103
4314464,Pinhal da Serra,0  ,SU,RS,M,2025,2243,04213870000108
4314472,Pinhal Grande,0  ,SU,RS,M,2025,4049,94444346000122
4314498,Pinheirinho do Vale,0  ,SU,RS,M,2025,4539,92411099000132
4314506,Pinheiro Machado,0  ,SU,RS,M,2025,11380,88084942000146
4314555,Pirapó,0  ,SU,RS,M,2025,2250,91553941000108
4314605,Piratini,0  ,SU,RS,M,2025,17434,88861448000140
4314704,Planalto,0  ,SU,RS,M,2025,10240,87612891000115
4314753,Poço das Antas,0  ,SU,RS,M,2025,2152,91693333000107
4314779,Pontão,0  ,SU,RS,M,2025,3278,92451152000129
4314787,Ponte Preta,0  ,SU,RS,M,2025,1572,93539161000139
4314803,Portão,0  ,SU,RS,M,2025,36410,87344016000108
4314902,Porto Alegre,1  ,SU,RS,M,2025,1404269,92963560000160
4315008,Porto Lucena,0  ,SU,RS,M,2025,4364,87613659000100
4315057,Porto Mauá,0  ,SU,RS,M,2025,2143,93845519000151
4315073,Porto Vera Cruz,0  ,SU,RS,M,2025,1560,91105452000193
4315107,Porto Xavier,0  ,SU,RS,M,2025,9821,87613667000148
4315131,Pouso Novo,0  ,SU,RS,M,2025,1752,92454826000149
4315149,Presidente Lucena,0  ,SU,RS,M,2025,3077,94707494000192
4315156,Progresso,0  ,SU,RS,M,2025,5325,92454800000109
4315172,Protásio Alves,0  ,SU,RS,M,2025,2025,91566885000146
4315206,Putinga,0  ,SU,RS,M,2025,3710,88186754000129
4315305,Quaraí,0  ,SU,RS,M,2025,23475,88123492000153
4315313,Quatro Irmãos,0  ,SU,RS,M,2025,1552,04215994000114
4315321,Quevedos,0  ,SU,RS,M,2025,2502,94444122000110
4315354,Quinze de Novembro,0  ,SU,RS,M,2025,3910,91574764000146
4315404,Redentora,0  ,SU,RS,M,2025,9244,87613113000140
4315453,Relvado,0  ,SU,RS,M,2025,1895,92402510000103
4315503,Restinga Sêca,0  ,SU,RS,M,2025,15129,87490306000151
4315552,Rio dos Índios,0  ,SU,RS,M,2025,3374,94704103000186
4315602,Rio Grande,0  ,SU,RS,M,2025,191719,88566872000162
4315701,Rio Pardo,0  ,SU,RS,M,2025,34447,88821079000162
4315750,Riozinho,0  ,SU,RS,M,2025,4453,92401553000174
4315800,Roca Sales,0  ,SU,RS,M,2025,10397,88187935000170
4315909,Rodeio Bonito,0  ,SU,RS,M,2025,6644,87613204000186
4315958,Rolador,0  ,SU,RS,M,2025,2277,04203896000167
4316006,Rolante,0  ,SU,RS,M,2025,21288,90936956000192
4316105,Ronda Alta,0  ,SU,RS,M,2025,9750,87711503000153
4316204,Rondinha,0  ,SU,RS,M,2025,4989,87712212000180
4316303,Roque Gonzales,0  ,SU,RS,M,2025,6579,87612982000150
4316402,Rosário do Sul,0  ,SU,RS,M,2025,36343,88138292000174
4316428,Sagrada Família,0  ,SU,RS,M,2025,2466,92410422000153
4316436,Saldanha Marinho,0  ,SU,RS,M,2025,2581,92399153000171
4316451,Salto do Jacuí,0  ,SU,RS,M,2025,10200,89658025000190
4316477,Salvador das Missões,0  ,SU,RS,M,2025,2878,93592731000154
4316501,Salvador do Sul,0  ,SU,RS,M,2025,7411,87860763000190
4316600,Sananduva,0  ,SU,RS,M,2025,17130,87613543000162
4316709,Santa Bárbara do Sul,0  ,SU,RS,M,2025,8083,88496468000160
4316733,Santa Cecília do Sul,0  ,SU,RS,M,2025,1676,04215090000199
4316758,Santa Clara do Sul,0  ,SU,RS,M,2025,6845,94705936000161
4316808,Santa Cruz do Sul,0  ,SU,RS,M,2025,133136,95440517000108
4316907,Santa Maria,0  ,SU,RS,M,2025,296081,88488366000100
4316956,Santa Maria do Herval,0  ,SU,RS,M,2025,6541,91995373000103
4316972,Santa Margarida do Sul,0  ,SU,RS,M,2025,2593,04219343000100
4317004,Santana da Boa Vista,0  ,SU,RS,M,2025,7120,88141460000180
4317103,Sant'Ana do Livramento,0  ,SU,RS,M,2025,83764,88124961000159
4317202,Santa Rosa,0  ,SU,RS,M,2025,77519,88546890000182
4317251,Santa Tereza,0  ,SU,RS,M,2025,1668,91987719000113
4317301,Santa Vitória do Palmar,0  ,SU,RS,M,2025,30953,88824099000197
4317400,Santiago,0  ,SU,RS,M,2025,48959,87897740000150
4317509,Santo Ângelo,0  ,SU,RS,M,2025,76768,87613071000148
4317558,Santo Antônio do Palma,0  ,SU,RS,M,2025,2091,92412832000133
4317608,Santo Antônio da Patrulha,0  ,SU,RS,M,2025,42904,88814199000132
4317707,Santo Antônio das Missões,0  ,SU,RS,M,2025,10292,87612974000104
4317756,Santo Antônio do Planalto,0  ,SU,RS,M,2025,2097,94704020000197
4317806,Santo Augusto,0  ,SU,RS,M,2025,13641,87613105000102
4317905,Santo Cristo,0  ,SU,RS,M,2025,15325,87612818000143
4317954,Santo Expedito do Sul,0  ,SU,RS,M,2025,2348,90484296000156
4318002,São Borja,0  ,SU,RS,M,2025,58757,88489786000101
4318051,São Domingos do Sul,0  ,SU,RS,M,2025,2755,92406453000130
5108204,Torixoréu,0  ,CO,MT,M,2025,3926,03503646000180
5108303,União do Sul,0  ,CO,MT,M,2025,3947,01614538000159
5108352,Vale de São Domingos,0  ,CO,MT,M,2025,2754,04215993000170
5108402,Várzea Grande,0  ,CO,MT,M,2025,315711,03507548000110
5108501,Vera,0  ,CO,MT,M,2025,13876,00179531000193
5108600,Vila Rica,0  ,CO,MT,M,2025,20077,03238862000145
5108808,Nova Guarita,0  ,CO,MT,M,2025,5027,37465598000102
5108857,Nova Marilândia,0  ,CO,MT,M,2025,3624,37464989000102
5108907,Nova Maringá,0  ,CO,MT,M,2025,5810,37464831000124
5108956,Nova Monte Verde,0  ,CO,MT,M,2025,8931,37465556000163
5200050,Abadia de Goiás,0  ,CO,GO,M,2025,19141,01613940000119
5200100,Abadiânia,0  ,CO,GO,M,2025,15498,01298330000178
5200134,Acreúna,0  ,CO,GO,M,2025,20506,02218683000183
5200159,Adelândia,0  ,CO,GO,M,2025,2393,25108291000167
5200175,Água Fria de Goiás,0  ,CO,GO,M,2025,5546,25141292000103
5200209,Água Limpa,0  ,CO,GO,M,2025,1853,01173053000177
5200258,Águas Lindas de Goiás,0  ,CO,GO,M,2025,208892,01616520000196
5200308,Alexânia,0  ,CO,GO,M,2025,28690,01298975000100
5200506,Aloândia,0  ,CO,GO,M,2025,1891,01345537000156
5200555,Alto Horizonte,0  ,CO,GO,M,2025,6061,33331604000170
5200605,Alto Paraíso de Goiás,0  ,CO,GO,M,2025,10414,01740455000106
5200803,Alvorada do Norte,0  ,CO,GO,M,2025,8412,02367597000132
5200829,Amaralina,0  ,CO,GO,M,2025,3796,01492098000104
5200852,Americano do Brasil,0  ,CO,GO,M,2025,4937,00007344000122
5200902,Amorinópolis,0  ,CO,GO,M,2025,2982,01067073000163
5201108,Anápolis,0  ,CO,GO,M,2025,393417,01067479000146
5201207,Anhanguera,0  ,CO,GO,M,2025,927,01127430000131
5201306,Anicuns,0  ,CO,GO,M,2025,19762,02262368000153
5201405,Aparecida de Goiânia,0  ,CO,GO,M,2025,500760,01005727000124
5201454,Aparecida do Rio Doce,0  ,CO,GO,M,2025,2918,24859316000100
5201504,Aporé,0  ,CO,GO,M,2025,4067,02186336000116
5201603,Araçu,0  ,CO,GO,M,2025,3859,01318898000103
5201702,Aragarças,0  ,CO,GO,M,2025,18096,02125227000199
5201801,Aragoiânia,0  ,CO,GO,M,2025,11614,01215474000113
5202155,Araguapaz,0  ,CO,GO,M,2025,6986,00163147000100
5202353,Arenópolis,0  ,CO,GO,M,2025,2964,00007914000184
5202502,Aruanã,0  ,CO,GO,M,2025,8139,01067081000100
5202601,Aurilândia,0  ,CO,GO,M,2025,3390,02320364000184
5202809,Avelinópolis,0  ,CO,GO,M,2025,2470,01215839000100
5203104,Baliza,0  ,CO,GO,M,2025,3342,01067131000159
5203203,Barro Alto,0  ,CO,GO,M,2025,11252,02355675000189
5203302,Bela Vista de Goiás,0  ,CO,GO,M,2025,33912,01005917000141
5203401,Bom Jardim de Goiás,0  ,CO,GO,M,2025,7676,02186708000104
5203500,Bom Jesus de Goiás,0  ,CO,GO,M,2025,22320,01149624000138
5203559,Bonfinópolis,0  ,CO,GO,M,2025,10300,24857096000177
5203575,Bonópolis,0  ,CO,GO,M,2025,3171,01634272000106
5203609,Brazabrantes,0  ,CO,GO,M,2025,3981,01756741000160
5203807,Britânia,0  ,CO,GO,M,2025,6008,02296325000199
5203906,Buriti Alegre,0  ,CO,GO,M,2025,10892,01345909000144
5203939,Buriti de Goiás,0  ,CO,GO,M,2025,2720,26867770000120
5203962,Buritinópolis,0  ,CO,GO,M,2025,3110,24856569000111
5204003,Cabeceiras,0  ,CO,GO,M,2025,7342,01740430000102
5204102,Cachoeira Alta,0  ,CO,GO,M,2025,12488,02056760000146
5204201,Cachoeira de Goiás,0  ,CO,GO,M,2025,1384,02164820000144
5204250,Cachoeira Dourada,0  ,CO,GO,M,2025,7566,00079806000117
5204300,Caçu,0  ,CO,GO,M,2025,15049,01164292000160
5204409,Caiapônia,0  ,CO,GO,M,2025,17108,01164946000156
5204508,Caldas Novas,0  ,CO,GO,M,2025,93483,01787506000155
5204557,Caldazinha,0  ,CO,GO,M,2025,4450,37622149000112
5204607,Campestre de Goiás,0  ,CO,GO,M,2025,3735,02262236000121
5204656,Campinaçu,0  ,CO,GO,M,2025,3707,00145789000179
5204706,Campinorte,0  ,CO,GO,M,2025,13016,02215747000192
5204805,Campo Alegre de Goiás,0  ,CO,GO,M,2025,7424,01763614000198
5204854,Campo Limpo de Goiás,0  ,CO,GO,M,2025,8081,04216593000189
5204904,Campos Belos,0  ,CO,GO,M,2025,18357,01126143000107
5204953,Campos Verdes,0  ,CO,GO,M,2025,4446,01493998000176
5205000,Carmo do Rio Verde,0  ,CO,GO,M,2025,9484,02542538000153
5205059,Castelândia,0  ,CO,GO,M,2025,2978,37275849000188
5205109,Catalão,0  ,CO,GO,M,2025,110612,01505643000150
5205208,Caturaí,0  ,CO,GO,M,2025,5259,01319326000149
5205307,Cavalcante,0  ,CO,GO,M,2025,10991,01738772000198
5205406,Ceres,0  ,CO,GO,M,2025,21633,01131713000157
5205455,Cezarina,0  ,CO,GO,M,2025,7722,25043530000148
5205471,Chapadão do Céu,0  ,CO,GO,M,2025,13250,24859332000194
5205497,Cidade Ocidental,0  ,CO,GO,M,2025,84581,36862621000121
5205513,Cocalzinho de Goiás,0  ,CO,GO,M,2025,24018,36985463000105
5205521,Colinas do Sul,0  ,CO,GO,M,2025,3967,25105255000140
5205703,Córrego do Ouro,0  ,CO,GO,M,2025,2424,02321115000103
5205802,Corumbá de Goiás,0  ,CO,GO,M,2025,9801,01118850000151
5205901,Corumbaíba,0  ,CO,GO,M,2025,8739,01302603000100
5206206,Cristalina,0  ,CO,GO,M,2025,58940,01138122000101
5206305,Cristianópolis,0  ,CO,GO,M,2025,3682,01180645000116
5206404,Crixás,0  ,CO,GO,M,2025,20227,02382067000163
5206503,Cromínia,0  ,CO,GO,M,2025,3926,02073211000180
5206602,Cumari,0  ,CO,GO,M,2025,2915,01302728000130
5206701,Damianópolis,0  ,CO,GO,M,2025,3790,01740505000155
5206800,Damolândia,0  ,CO,GO,M,2025,2724,01067164000107
5206909,Davinópolis,0  ,CO,GO,M,2025,1798,01130277000100
5207105,Diorama,0  ,CO,GO,M,2025,2071,01335363000140
5207253,Doverlândia,0  ,CO,GO,M,2025,6853,00078790000128
5207352,Edealina,0  ,CO,GO,M,2025,3900,24852618000148
5207402,Edéia,0  ,CO,GO,M,2025,12666,01788082000143
5207501,Estrela do Norte,0  ,CO,GO,M,2025,3186,01800465000190
5207535,Faina,0  ,CO,GO,M,2025,7054,25141318000113
5207600,Fazenda Nova,0  ,CO,GO,M,2025,5871,01915313000132
5207808,Firminópolis,0  ,CO,GO,M,2025,9904,02321917000113
5207907,Flores de Goiás,0  ,CO,GO,M,2025,11627,01740497000147
5208004,Formosa,0  ,CO,GO,M,2025,112542,01738780000134
5208103,Formoso,0  ,CO,GO,M,2025,4658,02395812000109
5208152,Gameleira de Goiás,0  ,CO,GO,M,2025,3450,04223461000184
5208301,Divinópolis de Goiás,0  ,CO,GO,M,2025,4441,01067206000100
5208400,Goianápolis,0  ,CO,GO,M,2025,14036,02506012000118
5208509,Goiandira,0  ,CO,GO,M,2025,5023,01303221000100
5208608,Goianésia,0  ,CO,GO,M,2025,73201,01065846000172
5208707,Goiânia,1  ,CO,GO,M,2025,1414483,01612092000123
5208806,Goianira,0  ,CO,GO,M,2025,69511,01291707000167
5208905,Goiás,0  ,CO,GO,M,2025,23485,02295772000123
5209101,Goiatuba,0  ,CO,GO,M,2025,36936,01753722000180
4318101,São Francisco de Assis,0  ,SU,RS,M,2025,17634,87896882000101
4318200,São Francisco de Paula,0  ,SU,RS,M,2025,23682,88756879000147
4318309,São Gabriel,0  ,SU,RS,M,2025,58263,88768080000170
4318408,São Jerônimo,0  ,SU,RS,M,2025,20909,88117700000101
4318424,São João da Urtiga,0  ,SU,RS,M,2025,4433,90483082000165
4318432,São João do Polêsine,0  ,SU,RS,M,2025,2549,94444247000140
4318440,São Jorge,0  ,SU,RS,M,2025,2912,91566851000151
4318457,São José das Missões,0  ,SU,RS,M,2025,2345,92410463000140
4318465,São José do Herval,0  ,SU,RS,M,2025,1883,92406511000126
4318481,São José do Hortêncio,0  ,SU,RS,M,2025,4667,92122753000198
4318499,São José do Inhacorá,0  ,SU,RS,M,2025,2596,94187358000119
4318507,São José do Norte,0  ,SU,RS,M,2025,25491,88568902000170
4318606,São José do Ouro,0  ,SU,RS,M,2025,6847,87613550000164
4318614,São José do Sul,0  ,SU,RS,M,2025,2676,04208358000165
4318622,São José dos Ausentes,0  ,SU,RS,M,2025,3128,92868850000124
4318705,São Leopoldo,0  ,SU,RS,M,2025,216964,89814693000160
4318804,São Lourenço do Sul,0  ,SU,RS,M,2025,41756,87893111000152
4318903,São Luiz Gonzaga,0  ,SU,RS,M,2025,34690,87613022000105
4319000,São Marcos,0  ,SU,RS,M,2025,21027,88818299000137
4319109,São Martinho,0  ,SU,RS,M,2025,5479,87613097000196
4319125,São Martinho da Serra,0  ,SU,RS,M,2025,2919,94444403000173
